iiif_url,localIdentifier
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1182,dc909b0a975ae772b14cb6014746ef492eda8de4
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1183,65fccffcf90110d77257689d030cf675cb146ce8
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1184,55aca40684c94cf735fd9467fb93fb638bc6f2d6
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1185,62004e5c13f2121e0dd3d21ff91ffe8bbc05d5aa
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1186,1faa7210a28972073e7dd11135b58ad4ffa47108
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1187,304016a2928a33581fb3499a0184bac384db7b06
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1188,6f5563707ed18b6cb4e016af39743c69594bd122
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1189,62cd0d8702511831cb62f833009582cefd544579
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1190,cec52c397cf63fc146bf1ae5614de2ce3e543979
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1191,5076569e72092dae2a5db0d50565a1611064e9ee
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1192,def8707119c210604f50c8c8e99c9119da5b879f
